Freq.	2/V(o5)	2/V(o9)	2/V(o10)	2/V(o12)	2/V(o15)	2/V(o20)
4.34510224171464e+004	(6.62776755107892e+001dB,-1.73734656869036e+002°)	(6.55481386505771e+001dB,-1.75215906979854e+002°)	(6.51939330395036e+001dB,-1.76178001746122e+002°)	(6.55922575410621e+001dB,-1.76013849872391e+002°)	(6.57144396076068e+001dB,-1.76794449577512e+002°)	(6.59222704524195e+001dB,-1.78104396146435e+002°)
4.35511873685461e+004	(6.62774143923902e+001dB,-1.73720345159331e+002°)	(6.55479806253027e+001dB,-1.75204940107230e+002°)	(6.51938279058157e+001dB,-1.76169224407811e+002°)	(6.55921438807204e+001dB,-1.76004698282446e+002°)	(6.57143619322321e+001dB,-1.76787081031768e+002°)	(6.59222367201793e+001dB,-1.78100032131004e+002°)
4.36515832240058e+004	(6.62771520846347e+001dB,-1.73706001360572e+002°)	(6.55478218778654e+001dB,-1.75193948379306e+002°)	(6.51937222872992e+001dB,-1.76160427062056e+002°)	(6.55920296946931e+001dB,-1.75995525857830e+002°)	(6.57142839058457e+001dB,-1.76779695646335e+002°)	(6.59222028308561e+001dB,-1.78095658098548e+002°)
4.37522105158144e+004	(6.62768885844973e+001dB,-1.73691625392547e+002°)	(6.55476624038514e+001dB,-1.75182931736808e+002°)	(6.51936161897187e+001dB,-1.76151609668625e+002°)	(6.55919149831961e+001dB,-1.75986332547437e+002°)	(6.57142055141263e+001dB,-1.76772293378278e+002°)	(6.59221687843757e+001dB,-1.78091274021115e+002°)
4.38530697774877e+004	(6.62766238813359e+001dB,-1.73677217210168e+002°)	(6.55475021970899e+001dB,-1.75171890130717e+002°)	(6.51935096043692e+001dB,-1.76142772180285e+002°)	(6.55917997521566e+001dB,-1.75977118306001e+002°)	(6.57141267638888e+001dB,-1.76764874200410e+002°)	(6.59221345826455e+001dB,-1.78086879878349e+002°)
4.39541615437716e+004	(6.62763579800348e+001dB,-1.73662776719091e+002°)	(6.55473412588069e+001dB,-1.75160823504004e+002°)	(6.51934025243900e+001dB,-1.76133914554925e+002°)	(6.55916839905004e+001dB,-1.75967883085229e+002°)	(6.57140476521803e+001dB,-1.76757438060003e+002°)	(6.59221002275650e+001dB,-1.78082475646612e+002°)
4.40554863506445e+004	(6.62760908617184e+001dB,-1.73648303873610e+002°)	(6.55471795883322e+001dB,-1.75149731799121e+002°)	(6.51932949572905e+001dB,-1.76125036748461e+002°)	(6.55915676966083e+001dB,-1.75958626840201e+002°)	(6.57139681762784e+001dB,-1.76749984931760e+002°)	(6.59220657112721e+001dB,-1.78078061305203e+002°)
4.41570447353203e+004	(6.62758225233998e+001dB,-1.73633798600433e+002°)	(6.55470171701011e+001dB,-1.75138614968374e+002°)	(6.51931868907120e+001dB,-1.76116138710043e+002°)	(6.55914508688423e+001dB,-1.75949349525192e+002°)	(6.57138883371030e+001dB,-1.76742514770895e+002°)	(6.59220310336917e+001dB,-1.78073636826828e+002°)
4.42588372362517e+004	(6.62755529722071e+001dB,-1.73619260820523e+002°)	(6.55468540127612e+001dB,-1.75127472950510e+002°)	(6.51930783358099e+001dB,-1.76107220401299e+002°)	(6.55913335055780e+001dB,-1.75940051096000e+002°)	(6.57138081280338e+001dB,-1.76735027543281e+002°)	(6.59219961967328e+001dB,-1.78069202190956e+002°)
4.43608643931323e+004	(6.62752821910077e+001dB,-1.73604690473587e+002°)	(6.55466901081795e+001dB,-1.75116305693650e+002°)	(6.51929692748227e+001dB,-1.76098281772283e+002°)	(6.55912155994235e+001dB,-1.75930731498663e+002°)	(6.57137275499944e+001dB,-1.76727523204828e+002°)	(6.59219612023081e+001dB,-1.78064757377015e+002°)
4.44631267468999e+004	(6.62750101748217e+001dB,-1.73590087492984e+002°)	(6.55465254463001e+001dB,-1.75105113143135e+002°)	(6.51928597188964e+001dB,-1.76089322784541e+002°)	(6.55910971563496e+001dB,-1.75921390695454e+002°)	(6.57136465982614e+001dB,-1.76720001721437e+002°)	(6.59219260444712e+001dB,-1.78060302356470e+002°)
4.45656248397393e+004	(6.62747369205714e+001dB,-1.73575451804797e+002°)	(6.55463600376161e+001dB,-1.75093895237325e+002°)	(6.51927496592491e+001dB,-1.76080343387775e+002°)	(6.55909781651423e+001dB,-1.75912028628722e+002°)	(6.57135652833222e+001dB,-1.76712463051630e+002°)	(6.59218907231874e+001dB,-1.78055837109909e+002°)
4.46683592150853e+004	(6.62744624192402e+001dB,-1.73560783348000e+002°)	(6.55461938703268e+001dB,-1.75082651933336e+002°)	(6.51926390943375e+001dB,-1.76071343535820e+002°)	(6.55908586317488e+001dB,-1.75902645259905e+002°)	(6.57134835909079e+001dB,-1.76704907162475e+002°)	(6.59218552442495e+001dB,-1.78051361612549e+002°)
4.47713304176252e+004	(6.62741866656349e+001dB,-1.73546082046972e+002°)	(6.55460269416591e+001dB,-1.75071383161504e+002°)	(6.51925280172523e+001dB,-1.76062323186391e+002°)	(6.55907385525448e+001dB,-1.75893240537035e+002°)	(6.57134015219437e+001dB,-1.76697334011317e+002°)	(6.59218195939391e+001dB,-1.78046875843123e+002°)
4.48745389933021e+004	(6.62739096667799e+001dB,-1.73531347823754e+002°)	(6.55458592491496e+001dB,-1.75060088876732e+002°)	(6.51924164336047e+001dB,-1.76053282290023e+002°)	(6.55906179183280e+001dB,-1.75883814416217e+002°)	(6.57133190735740e+001dB,-1.76689743560846e+002°)	(6.59217837838950e+001dB,-1.78042379773840e+002°)
4.49779854893177e+004	(6.62736313974813e+001dB,-1.73516580632089e+002°)	(6.55456907882411e+001dB,-1.75048769018066e+002°)	(6.51923043418499e+001dB,-1.76044220802692e+002°)	(6.55904967330348e+001dB,-1.75874366848854e+002°)	(6.57132362486124e+001dB,-1.76682135767625e+002°)	(6.59217478121227e+001dB,-1.78037873384752e+002°)
4.50816704541349e+004	(6.62733518706426e+001dB,-1.73501780381253e+002°)	(6.55455215564118e+001dB,-1.75037423537302e+002°)	(6.51921917278747e+001dB,-1.76035138683100e+002°)	(6.55903749892843e+001dB,-1.75864897786257e+002°)	(6.57131530423540e+001dB,-1.76674510601263e+002°)	(6.59217116688029e+001dB,-1.78033356652806e+002°)
4.51855944374811e+004	(6.62730710668936e+001dB,-1.73486947008966e+002°)	(6.55453515526968e+001dB,-1.75026052362879e+002°)	(6.51920786026432e+001dB,-1.76026035879224e+002°)	(6.55902526872232e+001dB,-1.75855407179230e+002°)	(6.57130694556424e+001dB,-1.76666868012702e+002°)	(6.59216753616806e+001dB,-1.78028829553363e+002°)
4.52897579903509e+004	(6.62727889832093e+001dB,-1.73472080452567e+002°)	(6.55451807746230e+001dB,-1.75014655451929e+002°)	(6.51919649555916e+001dB,-1.76016912346632e+002°)	(6.55901298251912e+001dB,-1.75845894986399e+002°)	(6.57129854818543e+001dB,-1.76659207971440e+002°)	(6.59216388906874e+001dB,-1.78024292060281e+002°)
4.53941616650091e+004	(6.62725056203686e+001dB,-1.73457180633891e+002°)	(6.55450092026277e+001dB,-1.75003232747426e+002°)	(6.51918507887771e+001dB,-1.76007768043246e+002°)	(6.55900064013687e+001dB,-1.75836361152459e+002°)	(6.57129011218904e+001dB,-1.76651530435415e+002°)	(6.59216022440631e+001dB,-1.78019744154881e+002°)
4.54988060149936e+004	(6.62722209630003e+001dB,-1.73442247488715e+002°)	(6.55448368564893e+001dB,-1.74991784187468e+002°)	(6.51917360933620e+001dB,-1.75998602918607e+002°)	(6.55898824083984e+001dB,-1.75826805633276e+002°)	(6.57128163766606e+001dB,-1.76643835363287e+002°)	(6.59215654334607e+001dB,-1.78015185810680e+002°)
4.56036915951183e+004	(6.62719350200233e+001dB,-1.73427280938691e+002°)	(6.55446637167066e+001dB,-1.74980309721157e+002°)	(6.51916208767393e+001dB,-1.75989416925880e+002°)	(6.55897578483254e+001dB,-1.75817228383275e+002°)	(6.57127312394665e+001dB,-1.76636122718209e+002°)	(6.59215284549098e+001dB,-1.78010617003924e+002°)
4.57088189614762e+004	(6.62716477658138e+001dB,-1.73412280920765e+002°)	(6.55444897861687e+001dB,-1.74968809288536e+002°)	(6.51915051265565e+001dB,-1.75980210023612e+002°)	(6.55896327155659e+001dB,-1.75807629349667e+002°)	(6.57126457093341e+001dB,-1.76628392462660e+002°)	(6.59214913024799e+001dB,-1.78006037708838e+002°)
4.58141886714420e+004	(6.62713592053430e+001dB,-1.73397247367273e+002°)	(6.55443150584528e+001dB,-1.74957282835779e+002°)	(6.51913888537172e+001dB,-1.75970982158070e+002°)	(6.55895070083678e+001dB,-1.75798008485532e+002°)	(6.57125597890179e+001dB,-1.76620644549756e+002°)	(6.59214539761459e+001dB,-1.78001447907933e+002°)
4.59198012836755e+004	(6.62710693412788e+001dB,-1.73382180197106e+002°)	(6.55441395364689e+001dB,-1.74945730305940e+002°)	(6.51912720387092e+001dB,-1.75961733292566e+002°)	(6.55893807268674e+001dB,-1.75788365745361e+002°)	(6.57124734756725e+001dB,-1.76612878947349e+002°)	(6.59214164816746e+001dB,-1.77996847571878e+002°)
4.60256573581242e+004	(6.62707781500771e+001dB,-1.73367079352627e+002°)	(6.55439632042946e+001dB,-1.74934151638327e+002°)	(6.51911546888279e+001dB,-1.75952463373497e+002°)	(6.55892538654882e+001dB,-1.75778701078591e+002°)	(6.57123867644531e+001dB,-1.76605095613806e+002°)	(6.59213788131585e+001dB,-1.77992236678804e+002°)
4.61317574560265e+004	(6.62704856385508e+001dB,-1.73351944758098e+002°)	(6.55437860704994e+001dB,-1.74922546779605e+002°)	(6.51910368006471e+001dB,-1.75943172355177e+002°)	(6.55891264224137e+001dB,-1.75769014434375e+002°)	(6.57122996543759e+001dB,-1.76597294512257e+002°)	(6.59213409724699e+001dB,-1.77987615200983e+002°)
4.62381021399146e+004	(6.62701917910917e+001dB,-1.73336776344057e+002°)	(6.55436081192002e+001dB,-1.74910915673706e+002°)	(6.51909183760764e+001dB,-1.75933860186422e+002°)	(6.55889983864771e+001dB,-1.75759305769522e+002°)	(6.57122121462461e+001dB,-1.76589475593278e+002°)	(6.59213029556640e+001dB,-1.77982983119256e+002°)
4.63446919736173e+004	(6.62698966123926e+001dB,-1.73321574033075e+002°)	(6.55434293588818e+001dB,-1.74899258262632e+002°)	(6.51907994082230e+001dB,-1.75924526834980e+002°)	(6.55888697784165e+001dB,-1.75749575029085e+002°)	(6.57121242315025e+001dB,-1.76581638827621e+002°)	(6.59212647646169e+001dB,-1.77978340406615e+002°)
4.64515275222634e+004	(6.62696000889423e+001dB,-1.73306337760949e+002°)	(6.55432497773868e+001dB,-1.74887574489654e+002°)	(6.51906798898446e+001dB,-1.75915172236853e+002°)	(6.55887405701341e+001dB,-1.75739822173439e+002°)	(6.57120359147985e+001dB,-1.76573784169798e+002°)	(6.59212263992674e+001dB,-1.77973687038874e+002°)
4.65586093522843e+004	(6.62693022152551e+001dB,-1.73291067455673e+002°)	(6.55430693793602e+001dB,-1.74875864291996e+002°)	(6.51905598229919e+001dB,-1.75905796355546e+002°)	(6.55886107747668e+001dB,-1.75730047143512e+002°)	(6.57119471894019e+001dB,-1.76565911582696e+002°)	(6.59211878537046e+001dB,-1.77969022994793e+002°)
4.66659380314173e+004	(6.62690029899062e+001dB,-1.73275763044660e+002°)	(6.55428881564596e+001dB,-1.74864127619174e+002°)	(6.51904392095452e+001dB,-1.75896399139763e+002°)	(6.55884803792295e+001dB,-1.75720249895413e+002°)	(6.57118580599780e+001dB,-1.76558021023092e+002°)	(6.59211491337091e+001dB,-1.77964348246322e+002°)
4.67735141287082e+004	(6.62687024013439e+001dB,-1.73260424462399e+002°)	(6.55427060983269e+001dB,-1.74852364411062e+002°)	(6.51903180352561e+001dB,-1.75886980545075e+002°)	(6.55883493892454e+001dB,-1.75710430382172e+002°)	(6.57117685178779e+001dB,-1.76550112453787e+002°)	(6.59211102372860e+001dB,-1.77959662773634e+002°)
4.68813382145149e+004	(6.62684004479681e+001dB,-1.73245051628946e+002°)	(6.55425232133884e+001dB,-1.74840574609532e+002°)	(6.51901963127998e+001dB,-1.75877540520949e+002°)	(6.55882177953672e+001dB,-1.75700588549523e+002°)	(6.57116785677668e+001dB,-1.76542185832264e+002°)	(6.59210711565374e+001dB,-1.77954966548582e+002°)
4.69894108605098e+004	(6.62680971303539e+001dB,-1.73229644472804e+002°)	(6.55423394894647e+001dB,-1.74828758160150e+002°)	(6.51900740279149e+001dB,-1.75868079022913e+002°)	(6.55880855995291e+001dB,-1.75690724349964e+002°)	(6.57115882009621e+001dB,-1.76534241118921e+002°)	(6.59210318992109e+001dB,-1.77950259546553e+002°)
4.70977326396836e+004	(6.62677924287273e+001dB,-1.73214202930017e+002°)	(6.55421549255027e+001dB,-1.74816914999540e+002°)	(6.51899511824631e+001dB,-1.75858596000308e+002°)	(6.55879527980383e+001dB,-1.75680837739546e+002°)	(6.57114974202196e+001dB,-1.76526278271922e+002°)	(6.59209924574382e+001dB,-1.77945541744952e+002°)
4.72063041263473e+004	(6.62674863293498e+001dB,-1.73198726932037e+002°)	(6.55419695168224e+001dB,-1.74805045074198e+002°)	(6.51898277711393e+001dB,-1.75849091405854e+002°)	(6.55878193870321e+001dB,-1.75670928659599e+002°)	(6.57114062206977e+001dB,-1.76518297254797e+002°)	(6.59209528370065e+001dB,-1.77940813117118e+002°)
4.73151258961363e+004	(6.62671788509085e+001dB,-1.73183216394138e+002°)	(6.55417832623786e+001dB,-1.74793148323016e+002°)	(6.51897038030384e+001dB,-1.75839565193514e+002°)	(6.55876853647156e+001dB,-1.75660997068276e+002°)	(6.57113146050843e+001dB,-1.76510298019356e+002°)	(6.59209130339472e+001dB,-1.77936073640264e+002°)
4.74241985260127e+004	(6.62668699775584e+001dB,-1.73167671246952e+002°)	(6.55415961555847e+001dB,-1.74781224692054e+002°)	(6.51895792566656e+001dB,-1.75830017317782e+002°)	(6.55875507291372e+001dB,-1.75651042910566e+002°)	(6.57112225666716e+001dB,-1.76502280534533e+002°)	(6.59208730442916e+001dB,-1.77931323289954e+002°)
4.75335225942687e+004	(6.62665596976511e+001dB,-1.73152091428039e+002°)	(6.55414081953658e+001dB,-1.74769274119398e+002°)	(6.51894541446266e+001dB,-1.75820447725680e+002°)	(6.55874154727846e+001dB,-1.75641066140438e+002°)	(6.57111301043158e+001dB,-1.76494244752047e+002°)	(6.59208328738378e+001dB,-1.77926562041796e+002°)
4.76430986805297e+004	(6.62662480054193e+001dB,-1.73136476861949e+002°)	(6.55412193712924e+001dB,-1.74757296546446e+002°)	(6.51893284544345e+001dB,-1.75810856374029e+002°)	(6.55872795975002e+001dB,-1.75631066706365e+002°)	(6.57110372246114e+001dB,-1.76486190634594e+002°)	(6.59207925185913e+001dB,-1.77921789868065e+002°)
4.77529273657572e+004	(6.62659348951193e+001dB,-1.73120827475800e+002°)	(6.55410296842640e+001dB,-1.74745291920127e+002°)	(6.51892021896502e+001dB,-1.75801243206699e+002°)	(6.55871430994963e+001dB,-1.75621044559614e+002°)	(6.57109439112053e+001dB,-1.76478118141540e+002°)	(6.59207519726364e+001dB,-1.77917006745462e+002°)
4.78630092322519e+004	(6.62656203629115e+001dB,-1.73105143190182e+002°)	(6.55408391293804e+001dB,-1.74733260176148e+002°)	(6.51890753450252e+001dB,-1.75791608185136e+002°)	(6.55870059786887e+001dB,-1.75610999646446e+002°)	(6.57108501687049e+001dB,-1.76470027228463e+002°)	(6.59207112456952e+001dB,-1.77912212653369e+002°)
4.79733448636569e+004	(6.62653044112888e+001dB,-1.73089423937538e+002°)	(6.55406477074148e+001dB,-1.74721201253704e+002°)	(6.51889479223283e+001dB,-1.75781951255495e+002°)	(6.55868682275529e+001dB,-1.75600931922308e+002°)	(6.57107559979466e+001dB,-1.76461917856354e+002°)	(6.59206703278965e+001dB,-1.77907407560498e+002°)
4.80839348449609e+004	(6.62649870099842e+001dB,-1.73073669650402e+002°)	(6.55404554005412e+001dB,-1.74709115105643e+002°)	(6.51888199072169e+001dB,-1.75772272371729e+002°)	(6.55867298440828e+001dB,-1.75590841331265e+002°)	(6.57106613883226e+001dB,-1.76453789987681e+002°)	(6.59206292230920e+001dB,-1.77902591443504e+002°)
4.81947797625007e+004	(6.62646681755801e+001dB,-1.73057880250915e+002°)	(6.55402622280748e+001dB,-1.74697001656705e+002°)	(6.51886913104878e+001dB,-1.75762571483700e+002°)	(6.55865908244877e+001dB,-1.75580727826819e+002°)	(6.57105663558158e+001dB,-1.76445643570881e+002°)	(6.59205879273149e+001dB,-1.77897764280096e+002°)
4.83058802039652e+004	(6.62643478960070e+001dB,-1.73042055662235e+002°)	(6.55400681647066e+001dB,-1.74684860862744e+002°)	(6.51885621213454e+001dB,-1.75752848542111e+002°)	(6.55864511705860e+001dB,-1.75570591359591e+002°)	(6.57104708784178e+001dB,-1.76437478575386e+002°)	(6.59205464443899e+001dB,-1.77892926042002e+002°)
4.84172367583978e+004	(6.62640261512943e+001dB,-1.73026195824125e+002°)	(6.55398732166529e+001dB,-1.74672692653367e+002°)	(6.51884323451937e+001dB,-1.75743103498619e+002°)	(6.55863108747158e+001dB,-1.75560431875678e+002°)	(6.57103749664226e+001dB,-1.76429294954229e+002°)	(6.59205047703522e+001dB,-1.77888076706030e+002°)
4.85288500162000e+004	(6.62637029517238e+001dB,-1.73010300653729e+002°)	(6.55396773772366e+001dB,-1.74660496976102e+002°)	(6.51883019712576e+001dB,-1.75733336306854e+002°)	(6.55861699368033e+001dB,-1.75550249325813e+002°)	(6.57102786091789e+001dB,-1.76421092667432e+002°)	(6.59204629011973e+001dB,-1.77883216242513e+002°)
4.86407205691340e+004	(6.62633782831915e+001dB,-1.72994370078614e+002°)	(6.55394806433881e+001dB,-1.74648273769296e+002°)	(6.51881709941119e+001dB,-1.75723546917066e+002°)	(6.55860283548308e+001dB,-1.75540043657055e+002°)	(6.57101818094003e+001dB,-1.76412871674988e+002°)	(6.59204208349564e+001dB,-1.77878344635750e+002°)
4.87528490103265e+004	(6.62630521418995e+001dB,-1.72978404031591e+002°)	(6.55392830064798e+001dB,-1.74636022977033e+002°)	(6.51880394191239e+001dB,-1.75713735279361e+002°)	(6.55858861230893e+001dB,-1.75529814822963e+002°)	(6.57100845659056e+001dB,-1.76404631929810e+002°)	(6.59203785793328e+001dB,-1.77873461853134e+002°)
4.88652359342712e+004	(6.62627245216087e+001dB,-1.72962402425567e+002°)	(6.55390844746272e+001dB,-1.74623744533786e+002°)	(6.51879072426863e+001dB,-1.75703901346728e+002°)	(6.55857432357834e+001dB,-1.75519562770938e+002°)	(6.57099868814222e+001dB,-1.76396373394150e+002°)	(6.59203361381575e+001dB,-1.77868567868582e+002°)
4.89778819368324e+004	(6.62623954084463e+001dB,-1.72946365204204e+002°)	(6.55388850297652e+001dB,-1.74611438381726e+002°)	(6.51877744610953e+001dB,-1.75694045064025e+002°)	(6.55855996965338e+001dB,-1.75509287448136e+002°)	(6.57098887433481e+001dB,-1.76388096025584e+002°)	(6.59202934898868e+001dB,-1.77863662659789e+002°)
4.90907876152480e+004	(6.62620647963010e+001dB,-1.72930292289747e+002°)	(6.55386846726005e+001dB,-1.74599104463753e+002°)	(6.51876410707791e+001dB,-1.75684166388645e+002°)	(6.55854555014113e+001dB,-1.75498988801694e+002°)	(6.57097901505504e+001dB,-1.76379799783200e+002°)	(6.59202506500917e+001dB,-1.77858746203347e+002°)
4.92039535681328e+004	(6.62617326993454e+001dB,-1.72914183596304e+002°)	(6.55384833981184e+001dB,-1.74586742717804e+002°)	(6.51875070662351e+001dB,-1.75674265267039e+002°)	(6.55853106390718e+001dB,-1.75488666789587e+002°)	(6.57096911114037e+001dB,-1.76371484622062e+002°)	(6.59202076108517e+001dB,-1.77853818467886e+002°)
4.93173803954813e+004	(6.62613990830692e+001dB,-1.72898039061873e+002°)	(6.55382812069890e+001dB,-1.74574353085967e+002°)	(6.51873724456276e+001dB,-1.75664341651974e+002°)	(6.55851651186264e+001dB,-1.75478321347464e+002°)	(6.57095916171474e+001dB,-1.76363150503569e+002°)	(6.59201643721232e+001dB,-1.77848879432951e+002°)
4.94310686986712e+004	(6.62610639556330e+001dB,-1.72881858609823e+002°)	(6.55380780922519e+001dB,-1.74561935502703e+002°)	(6.51872372088560e+001dB,-1.75654395491612e+002°)	(6.55850189324873e+001dB,-1.75467952433618e+002°)	(6.57094916608563e+001dB,-1.76354797381244e+002°)	(6.59201209377163e+001dB,-1.77843929069023e+002°)
4.95450190804666e+004	(6.62607273088665e+001dB,-1.72865642166835e+002°)	(6.55378740489907e+001dB,-1.74549489915124e+002°)	(6.51871013594702e+001dB,-1.75644426738909e+002°)	(6.55848720747854e+001dB,-1.75457559992996e+002°)	(6.57093912509085e+001dB,-1.76346425212390e+002°)	(6.59200772997644e+001dB,-1.77838967353459e+002°)
4.96592321450212e+004	(6.62603891284072e+001dB,-1.72849389658040e+002°)	(6.55376690683610e+001dB,-1.74537016258866e+002°)	(6.51869648793965e+001dB,-1.75634435345051e+002°)	(6.55847245434903e+001dB,-1.75447143977069e+002°)	(6.57092903766533e+001dB,-1.76338033961477e+002°)	(6.59200334659840e+001dB,-1.77833994256486e+002°)
4.97737084978811e+004	(6.62600494242962e+001dB,-1.72833101001950e+002°)	(6.55374631603024e+001dB,-1.74524514471639e+002°)	(6.51868277739060e+001dB,-1.75624421257646e+002°)	(6.55845763326954e+001dB,-1.75436704329217e+002°)	(6.57091890425738e+001dB,-1.76329623578695e+002°)	(6.59199894245971e+001dB,-1.77829009755560e+002°)
